method,method_disp,method_order,kind,circuit_label,circuit_idx,start,dur,end,offset,bar
FS,CCache,2,run,GHZ-Chain_q5_d2,17,2.2154383000233793,0.0012287999998079613,2.2166671000231872,2.2154383000233793,0.0012287999998079613
FS,CCache,2,run,QSIM-XXZ_q13_d6,35,2.2166671000231872,0.01794069999959902,2.2346078000227863,2.2166671000231872,0.01794069999959902
FS,CCache,2,run,LinearEnt_q5_d4,23,2.2346078000227863,0.001797900000383379,2.2364057000231696,2.2346078000227863,0.001797900000383379
FS,CCache,2,run,VQE-Full_q11_d4,15,2.2364057000231696,0.0038930000009713694,2.240298700024141,2.2364057000231696,0.0038930000009713694
FS,CCache,2,run,VQE-Full_q7_d4,26,2.240298700024141,0.002286799997818889,2.24258550002196,2.240298700024141,0.002286799997818889
FS,CCache,2,run,RCA_q15_d2,33,2.24258550002196,0.0030675999987579416,2.245653100020718,2.24258550002196,0.0030675999987579416
FS,CCache,2,run,LinearEnt_q15_d8,44,2.245653100020718,0.09701469999708934,2.342667800017807,2.245653100020718,0.09701469999708934
FS,CCache,2,run,VQE-Full_q7_d4,26,2.342667800017807,0.0036810000019613653,2.3463488000197685,2.342667800017807,0.0036810000019613653
FS,CCache,2,run,QFT-Like_q15_d6,45,2.3463488000197685,0.2037664000017685,2.550115200021537,2.3463488000197685,0.2037664000017685
FS,CCache,2,run,GHZ-Chain_q7_d6,46,2.550115200021537,0.04587240000546444,2.5959876000270015,2.550115200021537,0.04587240000546444
FS,CCache,2,run,QAOA-3reg_q15_d2,5,2.5959876000270015,0.010358799994719448,2.606346400021721,2.5959876000270015,0.010358799994719448
FS,CCache,2,run,GHZ-Chain_q15_d2,14,2.606346400021721,0.003290100001322571,2.6096365000230435,2.606346400021721,0.003290100001322571
FS,CCache,2,run,GHZ-Chain_q13_d4,47,2.6096365000230435,0.049118999999336665,2.65875550002238,2.6096365000230435,0.049118999999336665
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,2.65875550002238,0.0075992999991285615,2.6663548000215087,2.65875550002238,0.0075992999991285615
FS,CCache,2,run,QSIM-XXZ_q5_d4,29,2.6663548000215087,0.004714099999546306,2.671068900021055,2.6663548000215087,0.004714099999546306
FS,CCache,2,run,QSIM-XXZ_q7_d8,32,2.671068900021055,0.010617600000841776,2.681686500021897,2.671068900021055,0.010617600000841776
FS,CCache,2,run,QFT-Like_q5_d6,48,2.681686500021897,0.03233350000300561,2.7140200000249024,2.681686500021897,0.03233350000300561
FS,CCache,2,run,LinearEnt_q15_d4,21,2.7140200000249024,0.00599290000172914,2.7200129000266315,2.7140200000249024,0.00599290000172914
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,2.7200129000266315,0.006514600001537474,2.726527500028169,2.7200129000266315,0.006514600001537474
FS,CCache,2,run,RCA_q5_d2,49,2.726527500028169,0.045722699996986194,2.772250200025155,2.726527500028169,0.045722699996986194
FS,CCache,2,run,QSIM-XXZ_q11_d6,50,2.772250200025155,0.060265600001002895,2.832515800026158,2.772250200025155,0.060265600001002895
FS,CCache,2,run,QSIM-XXZ_q7_d8,32,2.832515800026158,0.005746099999669241,2.8382619000258273,2.832515800026158,0.005746099999669241
FS,CCache,2,run,LinearEnt_q15_d4,21,2.8382619000258273,0.008363699998881202,2.8466256000247085,2.8382619000258273,0.008363699998881202
FS,CCache,2,run,VQE-Full_q5_d6,51,2.8466256000247085,0.05053499999849009,2.8971606000231986,2.8466256000247085,0.05053499999849009
FS,CCache,2,run,LinearEnt_q7_d6,52,2.8971606000231986,0.054236100004345644,2.9513967000275443,2.8971606000231986,0.054236100004345644
FS,CCache,2,run,VQE-Full_q13_d2,53,2.9513967000275443,0.027584800001932308,2.9789815000294766,2.9513967000275443,0.027584800001932308
FS,CCache,2,run,QAOA-3reg_q15_d6,6,2.9789815000294766,0.014619700003095204,2.993601200032572,2.9789815000294766,0.014619700003095204
FS,CCache,2,run,QAOA-3reg_q7_d2,10,2.993601200032572,0.004527100001723738,2.9981283000342955,2.993601200032572,0.004527100001723738
FS,CCache,2,run,VQE-Full_q13_d4,54,2.9981283000342955,0.06231619999743998,3.0604445000317355,2.9981283000342955,0.06231619999743998
FS,CCache,2,run,LinearEnt_q5_d6,55,3.0604445000317355,0.03967150000244146,3.100116000034177,3.0604445000317355,0.03967150000244146
FS,CCache,2,run,RCA_q13_d6,56,3.100116000034177,0.032620500001939945,3.132736500036117,3.100116000034177,0.032620500001939945
FS,CCache,2,run,GHZ-Chain_q7_d4,57,3.132736500036117,0.025178200001391815,3.1579147000375087,3.132736500036117,0.025178200001391815
FS,CCache,2,run,QFT-Like_q7_d2,58,3.1579147000375087,0.03716279999935068,3.1950775000368594,3.1579147000375087,0.03716279999935068
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,3.1950775000368594,0.003959100002248306,3.1990366000391077,3.1950775000368594,0.003959100002248306
FS,CCache,2,run,QFT-Like_q7_d6,59,3.1990366000391077,0.04543250000278931,3.244469100041897,3.1990366000391077,0.04543250000278931
FS,CCache,2,run,GHZ-Chain_q7_d6,46,3.244469100041897,0.0015163000025495421,3.2459854000444466,3.244469100041897,0.0015163000025495421
FS,CCache,2,run,QAOA-3reg_q13_d2,20,3.2459854000444466,0.006727299998601666,3.2527127000430482,3.2459854000444466,0.006727299998601666
FS,CCache,2,run,QSIM-XXZ_q11_d6,50,3.2527127000430482,0.008862199996656273,3.2615749000397045,3.2527127000430482,0.008862199996656273
FS,CCache,2,run,QSIM-XXZ_q13_d6,35,3.2615749000397045,0.018743299999187002,3.2803182000388915,3.2615749000397045,0.018743299999187002
FS,CCache,2,run,LinearEnt_q7_d4,60,3.2803182000388915,0.03096499999810476,3.3112832000369963,3.2803182000388915,0.03096499999810476
FS,CCache,2,run,VQE-Full_q15_d8,61,3.3112832000369963,0.041841399997792905,3.353124600034789,3.3112832000369963,0.041841399997792905
FS,CCache,2,run,QSIM-XXZ_q11_d6,50,3.353124600034789,0.014535199999954784,3.367659800034744,3.353124600034789,0.014535199999954784
FS,CCache,2,run,QFT-Like_q13_d4,62,3.367659800034744,0.11071870000159834,3.4783785000363423,3.367659800034744,0.11071870000159834
FS,CCache,2,run,VQE-Full_q13_d4,54,3.4783785000363423,0.0044596000043384265,3.4828381000406807,3.4783785000363423,0.0044596000043384265
FS,CCache,2,run,QFT-Like_q5_d6,48,3.4828381000406807,0.002394899998762412,3.485233000039443,3.4828381000406807,0.002394899998762412
FS,CCache,2,run,QSIM-XXZ_q5_d4,29,3.485233000039443,0.002391500001976965,3.48762450004142,3.485233000039443,0.002391500001976965
FS,CCache,2,run,QFT-Like_q11_d2,63,3.48762450004142,0.05633790000138106,3.543962400042801,3.48762450004142,0.05633790000138106
FS,CCache,2,run,LinearEnt_q11_d6,9,3.543962400042801,0.00485349999871687,3.548815900041518,3.543962400042801,0.00485349999871687
FS,CCache,2,run,QSIM-XXZ_q7_d2,7,3.548815900041518,0.0022812999995949212,3.551097200041113,3.548815900041518,0.0022812999995949212
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,3.551097200041113,0.0031946999988576863,3.5542919000399706,3.551097200041113,0.0031946999988576863
FS,CCache,2,run,VQE-Full_q11_d4,15,3.5542919000399706,0.003055300003325101,3.5573472000432957,3.5542919000399706,0.003055300003325101
FS,CCache,2,run,LinearEnt_q13_d4,64,3.5573472000432957,0.03897320000032778,3.5963204000436235,3.5573472000432957,0.03897320000032778
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,3.5963204000436235,0.0040609999996377155,3.6003814000432612,3.5963204000436235,0.0040609999996377155
FS,CCache,2,run,QSIM-XXZ_q5_d8,2,3.6003814000432612,0.003727199997229036,3.6041086000404903,3.6003814000432612,0.003727199997229036
FS,CCache,2,run,QAOA-3reg_q15_d8,65,3.6041086000404903,0.07074420000208193,3.674852800042572,3.6041086000404903,0.07074420000208193
FS,CCache,2,run,LinearEnt_q13_d6,19,3.674852800042572,0.011238099999900442,3.6860909000424726,3.674852800042572,0.011238099999900442
FS,CCache,2,run,VQE-Full_q5_d2,27,3.6860909000424726,0.002533500002755318,3.688624400045228,3.6860909000424726,0.002533500002755318
FS,CCache,2,run,QSIM-XXZ_q15_d8,66,3.688624400045228,0.09059479999996256,3.7792192000451905,3.688624400045228,0.09059479999996256
FS,CCache,2,run,GHZ-Chain_q5_d2,17,3.7792192000451905,0.00204239999584388,3.7812616000410344,3.7792192000451905,0.00204239999584388
FS,CCache,2,run,RCA_q7_d2,34,3.7812616000410344,0.0023844999996072147,3.7836461000406416,3.7812616000410344,0.0023844999996072147
FS,CCache,2,run,QAOA-3reg_q15_d6,6,3.7836461000406416,0.022442199999204604,3.806088300039846,3.7836461000406416,0.022442199999204604
FS,CCache,2,run,QFT-Like_q5_d4,67,3.806088300039846,0.057357699999556644,3.863446000039403,3.806088300039846,0.057357699999556644
FS,CCache,2,run,GHZ-Chain_q15_d4,68,3.863446000039403,0.04061389999696985,3.9040599000363727,3.863446000039403,0.04061389999696985
FS,CCache,2,run,QSIM-XXZ_q5_d4,29,3.9040599000363727,0.004748700001073303,3.908808600037446,3.9040599000363727,0.004748700001073303
FS,CCache,2,run,QSIM-XXZ_q5_d6,4,3.908808600037446,0.006023800000548363,3.9148324000379944,3.908808600037446,0.006023800000548363
FS,CCache,2,run,GHZ-Chain_q15_d2,14,3.9148324000379944,0.003211599996575387,3.9180440000345698,3.9148324000379944,0.003211599996575387
FS,CCache,2,run,LinearEnt_q15_d6,69,3.9180440000345698,0.09252670000205399,4.010570700036624,3.9180440000345698,0.09252670000205399
FS,CCache,2,run,QFT-Like_q11_d2,63,4.010570700036624,0.007244700002047466,4.017815400038671,4.010570700036624,0.007244700002047466
FS,CCache,2,run,VQE-Full_q5_d2,27,4.017815400038671,0.002452900000207592,4.020268300038879,4.017815400038671,0.002452900000207592
FS,CCache,2,run,VQE-Full_q7_d4,26,4.020268300038879,0.0037044000018795487,4.023972700040758,4.020268300038879,0.0037044000018795487
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d4,0,0.0,0.05075530000249273,0.05075530000249273,0.0,0.05075530000249273
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d2,1,0.05075530000249273,0.02574770000137505,0.07650300000386778,0.05075530000249273,0.02574770000137505
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,0.07650300000386778,0.006581400000868598,0.08308440000473638,0.07650300000386778,0.006581400000868598
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d8,3,0.08308440000473638,0.023658899997826666,0.10674330000256305,0.08308440000473638,0.023658899997826666
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,0.10674330000256305,0.003488199999992503,0.11023150000255555,0.10674330000256305,0.003488199999992503
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d2,5,0.11023150000255555,0.009439400000701426,0.11967090000325697,0.11023150000255555,0.009439400000701426
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,0.11967090000325697,0.022331099997245474,0.14200200000050245,0.11967090000325697,0.022331099997245474
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d2,7,0.14200200000050245,0.05587269999887212,0.19787469999937457,0.14200200000050245,0.05587269999887212
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d2,5,0.19787469999937457,0.010475399998540524,0.2083500999979151,0.19787469999937457,0.010475399998540524
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q15_d4,8,0.2083500999979151,0.08720179999727407,0.29555189999518916,0.2083500999979151,0.08720179999727407
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q11_d6,9,0.29555189999518916,0.040268699998705415,0.3358205999938946,0.29555189999518916,0.040268699998705415
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q7_d2,10,0.3358205999938946,0.02822609999930137,0.36404669999319594,0.3358205999938946,0.02822609999930137
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d2,5,0.36404669999319594,0.007784199999150587,0.37183089999234653,0.36404669999319594,0.007784199999150587
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q5_d8,11,0.37183089999234653,0.053365200001280755,0.4251960999936273,0.37183089999234653,0.053365200001280755
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q13_d6,12,0.4251960999936273,0.050323800001933705,0.475519899995561,0.4251960999936273,0.050323800001933705
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q13_d2,13,0.475519899995561,0.028303500002948567,0.5038233999985096,0.475519899995561,0.028303500002948567
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,0.5038233999985096,0.014820999997027684,0.5186443999955372,0.5038233999985096,0.014820999997027684
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,0.5186443999955372,0.007196499998826766,0.525840899994364,0.5186443999955372,0.007196499998826766
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d2,14,0.525840899994364,0.049150700000609504,0.5749915999949735,0.525840899994364,0.049150700000609504
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q11_d6,9,0.5749915999949735,0.007543299994722474,0.582534899989696,0.5749915999949735,0.007543299994722474
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,0.582534899989696,0.004375700002128724,0.5869105999918247,0.582534899989696,0.004375700002128724
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,0.5869105999918247,0.0031901999973342754,0.590100799989159,0.5869105999918247,0.0031901999973342754
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,0.590100799989159,0.029126800000085495,0.6192275999892445,0.590100799989159,0.029126800000085495
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q13_d2,16,0.6192275999892445,0.023976200001925463,0.6432037999911699,0.6192275999892445,0.023976200001925463
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d8,3,0.6432037999911699,0.0018571000000520144,0.645060899991222,0.6432037999911699,0.0018571000000520144
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d2,17,0.645060899991222,0.028241200001502875,0.6733020999927248,0.645060899991222,0.028241200001502875
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q11_d2,18,0.6733020999927248,0.03022899999996298,0.7035310999926878,0.6733020999927248,0.03022899999996298
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q13_d6,19,0.7035310999926878,0.04438730000401847,0.7479183999967063,0.7035310999926878,0.04438730000401847
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,0.7479183999967063,0.016881700001249555,0.7648000999979558,0.7479183999967063,0.016881700001249555
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d2,20,0.7648000999979558,0.06955699999889475,0.8343570999968506,0.7648000999979558,0.06955699999889475
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d6,6,0.8343570999968506,0.013770400004432304,0.8481275000012829,0.8343570999968506,0.013770400004432304
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d4,21,0.8481275000012829,0.07683240000187652,0.9249599000031594,0.8481275000012829,0.07683240000187652
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,0.9249599000031594,0.008232799998950213,0.9331927000021096,0.9249599000031594,0.008232799998950213
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d4,21,0.9331927000021096,0.00920140000016545,0.9423941000022751,0.9331927000021096,0.00920140000016545
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q13_d6,19,0.9423941000022751,0.011360999997123145,0.9537550999993982,0.9423941000022751,0.011360999997123145
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d2,7,0.9537550999993982,0.0031908000019029714,0.9569459000013012,0.9537550999993982,0.0031908000019029714
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d2,14,0.9569459000013012,0.0031807000013941433,0.9601266000026953,0.9569459000013012,0.0031807000013941433
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d4,21,0.9601266000026953,0.009994299998652423,0.9701209000013478,0.9601266000026953,0.009994299998652423
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q7_d4,22,0.9701209000013478,0.06378209999820683,1.0339029999995546,0.9701209000013478,0.06378209999820683
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q11_d6,9,1.0339029999995546,0.007385200002318015,1.0412882000018726,1.0339029999995546,0.007385200002318015
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q5_d4,23,1.0412882000018726,0.029780999997456092,1.0710691999993287,1.0412882000018726,0.029780999997456092
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q13_d2,16,1.0710691999993287,0.002782299998216331,1.073851499997545,1.0710691999993287,0.002782299998216331
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q7_d2,24,1.073851499997545,0.02387269999962882,1.0977241999971739,1.073851499997545,0.02387269999962882
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q13_d8,25,1.0977241999971739,0.025413399998797104,1.123137599995971,1.0977241999971739,0.025413399998797104
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,1.123137599995971,0.00369940000018687,1.1268369999961578,1.123137599995971,0.00369940000018687
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q7_d4,26,1.1268369999961578,0.02888370000073337,1.1557206999968912,1.1268369999961578,0.02888370000073337
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d2,17,1.1557206999968912,0.0011845999979414046,1.1569052999948326,1.1557206999968912,0.0011845999979414046
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q5_d2,27,1.1569052999948326,0.024372300002141856,1.1812775999969745,1.1569052999948326,0.024372300002141856
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,1.1812775999969745,0.003765599998587277,1.1850431999955617,1.1812775999969745,0.003765599998587277
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d2,28,1.1850431999955617,0.025892899997415952,1.2109360999929777,1.1850431999955617,0.025892899997415952
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d4,29,1.2109360999929777,0.030823899996903492,1.2417599999898812,1.2109360999929777,0.030823899996903492
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q7_d2,10,1.2417599999898812,0.029956500002299435,1.2717164999921806,1.2417599999898812,0.029956500002299435
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d2,17,1.2717164999921806,0.001247000000148546,1.2729634999923292,1.2717164999921806,0.001247000000148546
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d6,30,1.2729634999923292,0.03696280000076513,1.3099262999930943,1.2729634999923292,0.03696280000076513
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q11_d8,31,1.3099262999930943,0.03030149999904097,1.3402277999921353,1.3099262999930943,0.03030149999904097
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d8,32,1.3402277999921353,0.04371779999928549,1.3839455999914207,1.3402277999921353,0.04371779999928549
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q15_d2,33,1.3839455999914207,0.028540799998154398,1.4124863999895751,1.3839455999914207,0.028540799998154398
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d2,20,1.4124863999895751,0.010964100001729093,1.4234504999913042,1.4124863999895751,0.010964100001729093
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q7_d2,34,1.4234504999913042,0.04740240000319318,1.4708528999944974,1.4234504999913042,0.04740240000319318
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d2,5,1.4708528999944974,0.010378399998444365,1.4812312999929418,1.4708528999944974,0.010378399998444365
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,1.4812312999929418,0.005660800001351163,1.486892099994293,1.4812312999929418,0.005660800001351163
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q13_d6,35,1.486892099994293,0.058975999996619066,1.545868099990912,1.486892099994293,0.058975999996619066
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q11_d8,36,1.545868099990912,0.025469399999565212,1.5713374999904772,1.545868099990912,0.025469399999565212
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q11_d2,37,1.5713374999904772,0.02543590000277618,1.5967733999932534,1.5713374999904772,0.02543590000277618
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d6,30,1.5967733999932534,0.0044479000025603455,1.6012212999958138,1.5967733999932534,0.0044479000025603455
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q5_d2,38,1.6012212999958138,0.02689969999846653,1.6281209999942803,1.6012212999958138,0.02689969999846653
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d2,28,1.6281209999942803,0.003164199999446282,1.6312851999937266,1.6281209999942803,0.003164199999446282
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d2,20,1.6312851999937266,0.00658829999883892,1.6378734999925655,1.6312851999937266,0.00658829999883892
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d8,39,1.6378734999925655,0.030551100004231557,1.668424599996797,1.6378734999925655,0.030551100004231557
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d8,32,1.668424599996797,0.010357099999964703,1.6787816999967617,1.668424599996797,0.010357099999964703
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q11_d4,40,1.6787816999967617,0.0286588999988453,1.707440599995607,1.6787816999967617,0.0286588999988453
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q11_d6,9,1.707440599995607,0.004591699998854892,1.712032299994462,1.707440599995607,0.004591699998854892
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q7_d8,41,1.712032299994462,0.040486999994755024,1.752519299989217,1.712032299994462,0.040486999994755024
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d8,42,1.752519299989217,0.03680290000193054,1.7893221999911475,1.752519299989217,0.03680290000193054
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q5_d4,23,1.7893221999911475,0.0017717999980959576,1.7910939999892435,1.7893221999911475,0.0017717999980959576
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,1.7910939999892435,0.003737300001375843,1.7948312999906193,1.7910939999892435,0.003737300001375843
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q13_d2,20,1.7948312999906193,0.008105099997919751,1.802936399988539,1.7948312999906193,0.008105099997919751
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q13_d6,35,1.802936399988539,0.017154699999082368,1.8200910999876214,1.802936399988539,0.017154699999082368
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d8,32,1.8200910999876214,0.006811499999457737,1.8269025999870792,1.8200910999876214,0.006811499999457737
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q7_d4,43,1.8269025999870792,0.026558900004602037,1.8534614999916812,1.8269025999870792,0.026558900004602037
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q5_d2,17,1.8534614999916812,0.002180600000428967,1.8556420999921102,1.8534614999916812,0.002180600000428967
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q13_d6,35,1.8556420999921102,0.01759189999938826,1.8732339999914984,1.8556420999921102,0.01759189999938826
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q5_d4,23,1.8732339999914984,0.0019845999995595776,1.875218599991058,1.8732339999914984,0.0019845999995595776
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q11_d4,15,1.875218599991058,0.003110900001047412,1.8783294999921054,1.875218599991058,0.003110900001047412
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q7_d4,26,1.8783294999921054,0.0026360000010754447,1.8809654999931809,1.8783294999921054,0.0026360000010754447
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q15_d2,33,1.8809654999931809,0.004071799998200731,1.8850372999913816,1.8809654999931809,0.004071799998200731
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d8,44,1.8850372999913816,0.09692469999936293,1.9819619999907445,1.8850372999913816,0.09692469999936293
FS+Pre+ttl+SE+ema,TransCache,3,run,VQE-Full_q7_d4,26,1.9819619999907445,0.00356419999661739,1.985526199987362,1.9819619999907445,0.00356419999661739
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q15_d6,45,1.985526199987362,0.1715479000013147,2.1570740999886766,1.985526199987362,0.1715479000013147
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q7_d6,46,2.1570740999886766,0.04757460000109859,2.204648699989775,2.1570740999886766,0.04757460000109859
FS+Pre+ttl+SE+ema,TransCache,3,run,QAOA-3reg_q15_d2,5,2.204648699989775,0.008233700002165278,2.2128823999919405,2.204648699989775,0.008233700002165278
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q15_d2,14,2.2128823999919405,0.0034590000032039825,2.2163413999951445,2.2128823999919405,0.0034590000032039825
FS+Pre+ttl+SE+ema,TransCache,3,run,GHZ-Chain_q13_d4,47,2.2163413999951445,0.048054499999125255,2.2643958999942697,2.2163413999951445,0.048054499999125255
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d8,2,2.2643958999942697,0.007884700000431621,2.2722805999947013,2.2643958999942697,0.007884700000431621
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d4,29,2.2722805999947013,0.004894199999398552,2.2771747999941,2.2722805999947013,0.004894199999398552
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d8,32,2.2771747999941,0.006623500001296634,2.2837982999953965,2.2771747999941,0.006623500001296634
FS+Pre+ttl+SE+ema,TransCache,3,run,QFT-Like_q5_d6,48,2.2837982999953965,0.03381430000081309,2.3176125999962096,2.2837982999953965,0.03381430000081309
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d4,21,2.3176125999962096,0.006445799997891299,2.324058399994101,2.3176125999962096,0.006445799997891299
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q5_d6,4,2.324058399994101,0.006004799997754162,2.330063199991855,2.324058399994101,0.006004799997754162
FS+Pre+ttl+SE+ema,TransCache,3,run,RCA_q5_d2,49,2.330063199991855,0.04604099999778555,2.3761041999896406,2.330063199991855,0.04604099999778555
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q11_d6,50,2.3761041999896406,0.04715380000197911,2.4232579999916197,2.3761041999896406,0.04715380000197911
FS+Pre+ttl+SE+ema,TransCache,3,run,QSIM-XXZ_q7_d8,32,2.4232579999916197,0.005547600001591491,2.428805599993211,2.4232579999916197,0.005547600001591491
FS+Pre+ttl+SE+ema,TransCache,3,run,LinearEnt_q15_d4,21,2.428805599993211,0.008736499999940861,2.437542099993152,2.428805599993211,0.008736499999940861
