label,index,transT,loadT,bindT,execT
Bell_q13_d4,136,0.04478979995474219,0.0,0.0,0.001914400141686201
LinearEnt_q5_d2,137,0.0,1.2998934835195541e-06,0.00042770011350512505,0.0033662000205367804
QSIM_q15_d8,138,0.05072809988632798,1.00000761449337e-06,0.002479200018569827,0.01680579991079867
GHZ_q5_d2,139,0.0,1.0998919606208801e-06,0.00017090002074837685,0.0022857000585645437
GHZ_q7_d2,140,0.0,1.0998919606208801e-06,0.0001542998943477869,0.0022833000402897596
QSIM_q15_d6,141,0.0,1.2998934835195541e-06,0.0038753000553697348,0.023066800087690353
LinearEnt_q5_d4,142,0.0,1.3997778296470642e-06,0.000645600026473403,0.0041646999306976795
QFT_q15_d4,143,0.12766360002569854,0.0,0.0,0.015612799907103181
LinearEnt_q5_d6,144,0.0,1.2998934835195541e-06,0.0008023001719266176,0.0046980001498013735
QSIM_q5_d6,145,0.0,1.6998965293169022e-06,0.001225900137796998,0.00719309994019568
LinearEnt_q13_d8,146,0.051400399999693036,1.200009137392044e-06,0.0012550000101327896,0.010112999938428402
RCA_q15_d6,147,0.0725847000721842,0.0,0.0,0.0057044001296162605
RCA_q11_d2,148,0.04976900015026331,0.0,0.0,0.0035312999971210957
QFT_q5_d2,149,0.04426620015874505,0.0,0.0,0.0020306999795138836
VQE_q7_d2,150,0.026152699952945113,0.0,0.0,0.0020614000968635082
